date,EUR,ARS,AUD,BGN,BRL,CAD,CHF,CNY,CZK,DKK,DZD,GBP,HKD,HRK,HUF,IDR,ILS,INR,ISK,JPY,KRW,LTL,MAD,MXN,MYR,NOK,NZD,PHP,PLN,RON,RUB,SEK,SGD,THB,TRY,TWD,USD,ZAR
2024-09-19,1.0,,1.6352,1.9558,6.024,1.511,0.946,7.8827,25.081,7.4592,,0.83953,8.6952,,394.55,16924.49,4.1899,93.325,152.5,159.53,1481.57,,,21.391,4.6967,11.6678,1.7845,61.949,4.2658,4.9744,,11.3175,1.4415,36.965,37.9584,,1.1156,19.4454
2024-09-20,1.0,,1.6388,1.9558,6.057,1.5148,0.9486,7.8776,25.078,7.459,,0.8391,8.7022,,393.68,16929.55,4.2077,93.274,152.3,161.08,1491.51,,,21.6089,4.6953,11.733,1.7919,62.15,4.2763,4.9745,,11.381,1.4426,36.887,38.0857,,1.1166,19.5684
2024-09-23,1.0,,1.6274,1.9558,6.1976,1.5065,0.9448,7.8438,25.098,7.4581,,0.83518,8.6576,,394.68,16886.09,4.201,92.8955,151.7,159.58,1486.62,,,21.5915,4.6733,11.686,1.777,62.3,4.275,4.9742,,11.362,1.4357,36.654,37.9745,,1.1119,19.3253
2024-09-24,1.0,,1.6237,1.9558,6.137,1.5033,0.9439,7.829,25.155,7.4571,,0.8322,8.6668,,394.7,16896.39,4.1947,93.151,151.7,160.14,1485.87,,,21.5748,4.6246,11.612,1.7707,62.601,4.2665,4.9756,,11.2935,1.4341,36.569,38.0064,,1.1133,19.2869
2024-09-25,1.0,,1.6276,1.9558,6.1104,1.5044,0.9495,7.8692,25.123,7.4575,,0.83653,8.716,,395.03,16922.87,4.205,93.575,150.5,161.49,1489.46,,,21.7426,4.6242,11.684,1.7725,62.609,4.2643,4.976,,11.311,1.4378,36.599,38.209,,1.1194,19.1932
2024-09-26,1.0,,1.6217,1.9558,6.0372,1.5025,0.9452,7.8213,25.159,7.4572,,0.83428,8.6773,,395.95,16878.63,4.1132,93.297,150.5,160.78,1478.62,,,21.8299,4.6237,11.7865,1.7691,62.423,4.271,4.9759,,11.3,1.4328,36.215,38.1022,,1.1155,19.238
2024-09-27,1.0,,1.618,1.9558,6.0668,1.5036,0.942,7.823,25.158,7.457,,0.83338,8.6737,,396.95,16859.24,4.1296,93.384,150.7,159.63,1462.76,,,21.8374,4.6027,11.7575,1.7649,62.591,4.2738,4.9764,,11.273,1.4305,36.135,38.1336,,1.1158,19.1092
2024-09-30,1.0,,1.6166,1.9558,6.0504,1.5133,0.9439,7.8511,25.184,7.456,,0.83543,8.6933,,396.88,16975.88,4.1491,93.813,150.7,159.82,1469.11,,,21.9842,4.6167,11.7645,1.7616,62.74,4.2788,4.9753,,11.3,1.4342,36.107,38.2693,,1.1196,19.2258
2024-10-01,1.0,,1.604,1.9558,6.0377,1.4986,0.9394,7.7807,25.272,7.4578,,0.83193,8.6181,,397.83,16847.95,4.1262,92.931,149.9,159.37,1463.99,,,21.8444,4.6168,11.7305,1.7548,62.287,4.2853,4.9759,,11.3145,1.4268,36.124,37.9185,,1.1086,19.1585
2024-10-02,1.0,,1.6048,1.9558,5.9961,1.4932,0.9388,7.7702,25.316,7.4593,,0.83288,8.5947,,399.53,16913.83,4.1917,92.979,149.9,160.26,1462.53,,,21.6083,4.6205,11.6735,1.7614,62.186,4.295,4.9763,,11.3495,1.4266,36.296,37.8927,,1.1071,19.2605
2024-10-03,1.0,,1.6124,1.9558,6.0304,1.4945,0.9387,7.7477,25.357,7.4595,,0.84258,8.5734,,401.43,17075.07,4.1859,92.723,149.3,161.98,1472.89,,,21.5389,4.6601,11.7195,1.7749,62.315,4.3058,4.9766,,11.361,1.4315,36.567,37.7045,,1.1039,19.3017
2024-10-04,1.0,,1.6121,1.9558,6.057,1.4952,0.9394,7.7407,25.347,7.4579,,0.83735,8.5629,,401.33,17164.54,4.2022,92.6095,149.1,161.69,1478.24,,,21.2688,4.6542,11.6845,1.7779,62.126,4.3145,4.9769,,11.3375,1.4314,36.484,37.7762,,1.1029,19.2809
2024-10-07,1.0,,1.6155,1.9558,5.972,1.4914,0.9388,7.7077,25.346,7.4572,,0.83918,8.5291,,402.08,17260.41,4.1583,92.2458,148.5,162.63,1476.12,,,21.2234,4.7036,11.656,1.7847,62.519,4.3215,4.9778,,11.366,1.4304,36.669,37.6174,,1.0982,19.0978
2024-10-08,1.0,,1.6293,1.9558,6.0528,1.4981,0.941,7.7449,25.313,7.4579,,0.83778,8.537,,400.55,17183.1,4.1473,92.2065,148.5,162.49,1478.22,,,21.1383,4.7074,11.687,1.7933,62.392,4.3083,4.9773,,11.349,1.4307,36.724,37.6381,,1.0982,19.1784
2024-10-09,1.0,,1.6283,1.9558,6.0743,1.4985,0.9397,7.7435,25.348,7.4586,,0.8374,8.5176,,399.9,17130.12,4.1205,91.9995,148.7,162.97,1473.03,,,21.1916,4.6923,11.786,1.8038,62.41,4.2978,4.9759,,11.362,1.4294,36.651,37.5237,,1.0957,19.3282
2024-10-10,1.0,,1.6276,1.9558,6.1061,1.5031,0.9393,7.7376,25.317,7.4592,,0.83686,8.496,,400.4,17165.59,4.1238,91.7985,148.5,162.85,1477.51,,,21.2788,4.6915,11.792,1.7998,62.762,4.3048,4.9756,,11.3655,1.43,36.721,37.4017,,1.0932,19.2391
2024-10-11,1.0,,1.6233,1.9558,6.0886,1.5063,0.9378,7.7282,25.293,7.461,,0.83705,8.5001,,400.85,17043.21,4.1103,91.9575,149.1,162.94,1477.64,,,21.2356,4.6897,11.7393,1.7941,62.613,4.2898,4.9749,,11.354,1.4283,36.445,37.4975,,1.0938,19.1041
2024-10-14,1.0,,1.6248,1.9558,6.1443,1.5047,0.9409,7.7332,25.263,7.4613,,0.83665,8.4718,,400.78,17019.81,4.1029,91.729,149.3,163.39,1484.03,,,21.0353,4.688,11.7465,1.7948,62.767,4.2893,4.9743,,11.3735,1.4277,36.303,37.4118,,1.0915,19.1618
2024-10-15,1.0,,1.6236,1.9558,6.0949,1.5063,0.9401,7.7574,25.242,7.461,,0.83355,8.469,,400.48,16927.02,4.0905,91.622,149.3,162.85,1482.73,,,21.2097,4.6986,11.766,1.7902,63.068,4.2938,4.9758,,11.301,1.4271,36.345,37.3517,,1.0903,19.1651
2024-10-16,1.0,,1.6291,1.9558,6.1432,1.5013,0.9397,7.7511,25.296,7.461,,0.83605,8.4676,,401.0,16919.28,4.1013,91.55,149.5,162.57,1483.1,,,21.4791,4.6803,11.8015,1.7924,62.947,4.3,4.9761,,11.346,1.4264,36.102,37.2788,,1.0897,19.1283
2024-10-17,1.0,,1.6228,1.9558,6.1749,1.4975,0.938,7.7385,25.256,7.4605,,0.83455,8.4477,,399.73,16853.38,4.0823,91.324,149.1,162.5,1488.83,,,21.7135,4.6832,11.8735,1.7903,62.854,4.3113,4.9738,,11.418,1.4261,36.051,37.117,,1.0866,19.2606
2024-10-18,1.0,,1.6165,1.9558,6.1328,1.496,0.9401,7.7065,25.229,7.4576,,0.83165,8.427,,400.05,16803.96,4.0226,91.198,149.1,162.75,1488.05,,,21.4076,4.6691,11.8115,1.7865,62.359,4.3085,4.9733,,11.4205,1.4235,35.996,37.197,,1.0847,19.0769
2024-10-21,1.0,,1.623,1.9558,6.1953,1.4998,0.938,7.7198,25.268,7.4587,,0.83315,8.4351,,401.6,16816.56,4.0948,91.244,149.3,162.79,1495.73,,,21.6539,4.6744,11.838,1.792,62.527,4.3175,4.9728,,11.4275,1.4246,36.309,37.1763,,1.0853,19.1176
2024-10-22,1.0,,1.6177,1.9558,6.1636,1.4964,0.9365,7.7052,25.252,7.4576,,0.8334,8.411,,400.03,16843.32,4.0871,90.971,149.3,163.22,1491.66,,,21.5202,4.6833,11.823,1.787,62.58,4.317,4.9737,,11.4005,1.4231,36.229,37.0599,,1.0821,19.0184
2024-10-23,1.0,,1.6233,1.9558,6.1583,1.49,0.934,7.6759,25.235,7.4583,,0.83148,8.3656,,401.83,16872.7,4.0845,90.537,149.3,164.66,1491.54,,,21.6115,4.6836,11.8525,1.7918,62.513,4.3433,4.9737,,11.412,1.4237,36.355,36.925,,1.0767,19.0355
2024-10-24,1.0,,1.6234,1.9558,6.1487,1.4922,0.9349,7.6848,25.23,7.4598,,0.8321,8.3926,,402.93,16827.69,4.0804,90.796,148.7,164.12,1489.82,,,21.3667,4.6963,11.8155,1.7914,62.521,4.3435,4.9728,,11.419,1.4249,36.329,36.9788,,1.0801,19.09
2024-10-25,1.0,,1.6311,1.9558,6.142,1.4989,0.9382,7.7123,25.25,7.4609,,0.83358,8.411,,404.68,16978.9,4.1062,91.027,149.1,164.45,1504.09,,,21.4408,4.7024,11.8195,1.8025,63.118,4.3478,4.9733,,11.4475,1.429,36.54,37.118,,1.0825,19.0627
2024-10-28,1.0,,1.6372,1.9558,6.155,1.503,0.9367,7.7099,25.348,7.4585,,0.8329,8.4072,,404.83,17016.01,4.0327,90.958,149.1,165.18,1496.45,,,21.6223,4.7177,11.912,1.8059,62.969,4.35,4.9738,,11.471,1.4302,36.538,37.1009,,1.0818,19.1877
2024-10-29,1.0,,1.6423,1.9558,6.1613,1.4981,0.9369,7.6895,25.372,7.4588,,0.8302,8.3716,,405.23,16993.4,4.0298,90.57,148.7,165.66,1496.4,,,21.5719,4.7172,11.8415,1.8076,62.857,4.348,4.9749,,11.517,1.4287,36.4,36.9491,,1.0774,19.1063
2024-10-30,1.0,,1.646,1.9558,6.2564,1.5072,0.9393,7.7054,25.377,7.4606,,0.83425,8.405,,408.38,16966.73,4.0214,90.943,148.5,165.91,1493.02,,,21.8174,4.7359,11.8785,1.8099,63.01,4.3463,4.9747,,11.566,1.4329,36.522,37.0855,,1.0815,19.1535
2024-10-31,1.0,,1.6559,1.9558,6.2635,1.5134,0.9412,7.7436,25.327,7.4601,,0.83753,8.4598,,408.28,17105.85,4.0441,91.493,148.9,166.3,1500.05,,,21.8087,4.7652,11.9385,1.822,63.364,4.3508,4.9749,,11.6308,1.4377,36.754,37.268,,1.0882,19.1869
2024-11-01,1.0,,1.653,1.9558,6.2813,1.5144,0.9427,7.7403,25.33,7.4562,,0.83998,8.466,,407.75,17132.28,4.0681,91.4955,149.1,165.54,1498.21,,,21.7247,4.766,11.96,1.8164,63.525,4.3543,4.9745,,11.6115,1.4392,36.873,37.3758,,1.0885,19.1111
2024-11-04,1.0,,1.6516,1.9558,6.3344,1.5155,0.941,7.7363,25.288,7.4578,,0.84063,8.4761,,407.83,17190.86,4.0879,91.718,148.9,165.47,1497.97,,,21.9187,4.7678,11.9465,1.8196,63.762,4.3423,4.975,,11.6445,1.4356,36.736,37.4528,,1.0904,19.1248
2024-11-05,1.0,,1.6452,1.9558,6.3039,1.5128,0.9402,7.7405,25.343,7.4586,,0.8392,8.4687,,409.25,17180.21,4.0828,91.6565,148.9,165.93,1503.71,,,21.9579,4.7353,11.96,1.8169,63.553,4.358,4.9756,,11.6665,1.4351,36.652,37.4292,,1.0897,19.0277
2024-11-06,1.0,,1.6301,1.9558,6.2127,1.4893,0.9368,7.6779,25.339,7.457,,0.83223,8.3167,,410.08,16976.6,4.0115,90.181,148.3,165.05,1500.9,,,22.0755,4.7095,11.909,1.7997,62.949,4.3493,4.9755,,11.6515,1.4281,36.705,36.6357,,1.0695,18.9842
2024-11-07,1.0,,1.6196,1.9558,6.0988,1.496,0.9432,7.7159,25.262,7.4574,,0.83185,8.3818,,404.58,16889.15,4.0094,90.9355,148.3,165.71,1495.78,,,21.3897,4.7492,11.7485,1.7932,63.1,4.3253,4.9759,,11.599,1.4258,36.798,36.9319,,1.0785,18.7328
2024-11-08,1.0,,1.6259,1.9558,6.2034,1.4983,0.9393,7.7233,25.208,7.4573,,0.83188,8.3745,,406.68,16801.68,4.024,90.89,148.7,164.18,1495.41,,,21.5349,4.7208,11.7735,1.797,62.85,4.3255,4.9748,,11.59,1.4251,36.695,37.0104,,1.0772,18.8777
2024-11-11,1.0,,1.6186,1.9558,6.1877,1.4848,0.9369,7.6719,25.339,7.4574,,0.8268,8.2812,,409.63,16750.08,3.9832,89.8935,148.3,163.82,1489.97,,,21.8559,4.6971,11.7865,1.7857,62.461,4.344,4.9749,,11.592,1.4197,36.703,36.567,,1.0651,19.0171
2024-11-12,1.0,,1.6206,1.9558,6.1131,1.4799,0.9354,7.6781,25.39,7.4591,,0.82835,8.2586,,410.7,16770.14,3.982,89.5888,147.9,163.71,1492.15,,,21.6428,4.7139,11.7385,1.7848,62.273,4.3503,4.9763,,11.542,1.4204,36.942,36.5039,,1.0617,19.1584
2024-11-13,1.0,,1.6299,1.9558,6.1031,1.484,0.9379,7.6626,25.295,7.4598,,0.83413,8.2682,,408.7,16716.39,3.9774,89.6915,147.9,164.71,1487.4,,,21.7942,4.7278,11.7645,1.7941,62.327,4.3425,4.9764,,11.5895,1.4214,36.861,36.5216,,1.0629,19.1406
2024-11-14,1.0,,1.6285,1.9558,6.1122,1.4759,0.9369,7.6267,25.305,7.4593,,0.83158,8.1975,,407.05,16803.82,3.9374,88.9645,146.3,164.24,1478.78,,,21.7209,4.7193,11.759,1.7958,61.972,4.3383,4.9764,,11.603,1.4175,36.887,36.1969,,1.0533,19.3136
2024-11-15,1.0,,1.6345,1.9558,6.1335,1.4861,0.9389,7.6492,25.286,7.459,,0.83455,8.2385,,407.23,16810.0,3.9586,89.3465,145.7,164.36,1476.23,,,21.5697,4.7311,11.699,1.8015,62.162,4.32,4.9768,,11.5905,1.4187,36.861,36.4294,,1.0583,19.2353
2024-11-18,1.0,,1.6352,1.9558,6.103,1.4873,0.9364,7.6442,25.282,7.4591,,0.8356,8.214,,408.7,16732.73,3.9468,89.0765,144.3,163.74,1474.49,,,21.5023,4.7278,11.717,1.8062,61.929,4.3278,4.9765,,11.6,1.4186,36.758,36.4467,,1.0552,19.0768
2024-11-19,1.0,,1.6264,1.9558,6.1212,1.4833,0.9329,7.6578,25.284,7.4591,,0.83638,8.2335,,407.45,16759.52,3.9611,89.2935,145.3,162.71,1472.84,,,21.4956,4.7315,11.6595,1.7949,62.314,4.3303,4.9769,,11.584,1.4163,36.521,36.5558,,1.0578,19.097
2024-11-20,1.0,,1.6225,1.9558,6.0975,1.4767,0.9342,7.6528,25.286,7.4592,,0.8338,8.2208,,409.6,16790.04,3.9413,89.1025,145.5,164.42,1474.4,,,21.3036,4.7228,11.644,1.7947,62.282,4.3308,4.9765,,11.605,1.4173,36.581,36.4025,,1.0562,19.1266
2024-11-21,1.0,,1.6141,1.9558,6.1277,1.47,0.9294,7.6204,25.346,7.4588,,0.83273,8.1921,,410.5,16732.97,3.9291,88.9158,145.9,162.53,1471.6,,,21.4444,4.6999,11.62,1.7924,62.116,4.3418,4.977,,11.607,1.4144,36.467,36.2958,,1.0526,19.0284
2024-11-22,1.0,,1.6018,1.9558,6.0483,1.4561,0.9272,7.5458,25.358,7.4577,,0.83205,8.1052,,411.13,16569.6,3.8717,87.929,145.7,160.84,1464.43,,,21.2742,4.6516,11.568,1.7824,61.368,4.3373,4.9767,,11.553,1.4034,35.968,35.9737,,1.0412,18.7942
2024-11-25,1.0,,1.6111,1.9558,6.0941,1.4648,0.9324,7.6018,25.295,7.4586,,0.83465,8.1659,,409.78,16651.89,3.8493,88.4595,145.3,161.64,1469.87,,,21.3301,4.6724,11.5865,1.7926,61.936,4.3185,4.9767,,11.503,1.4128,36.271,36.302,,1.0495,18.9592
2024-11-26,1.0,,1.6191,1.9558,6.1005,1.4833,0.9314,7.6265,25.294,7.4585,,0.8348,8.187,,410.98,16706.73,3.8402,88.6999,145.3,161.13,1468.29,,,21.5593,4.6902,11.6815,1.796,62.04,4.3105,4.9771,,11.523,1.4153,36.411,36.4491,,1.0522,19.0331
2024-11-27,1.0,,1.6247,1.9558,6.1293,1.4807,0.9309,7.6347,25.267,7.4583,,0.834,8.1949,,412.08,16705.22,3.8504,88.894,144.7,159.65,1466.33,,,21.8466,4.6784,11.69,1.7893,61.87,4.312,4.9768,,11.529,1.4147,36.327,36.4981,,1.0531,19.1091
2024-11-28,1.0,,1.6228,1.9558,6.2891,1.477,0.9314,7.6403,25.271,7.4577,,0.8323,8.2046,,412.83,16734.74,3.8453,89.0495,145.1,159.89,1472.29,,,21.4419,4.688,11.664,1.7912,61.872,4.31,4.9773,,11.5375,1.4165,36.291,36.4814,,1.0542,19.136
2024-11-29,1.0,,1.6245,1.9558,6.4361,1.4796,0.9309,7.6484,25.256,7.4579,,0.83205,8.2211,,411.75,16753.81,3.8411,89.3245,145.7,158.64,1476.11,,,21.537,4.6948,11.6805,1.7873,61.939,4.296,4.9774,,11.518,1.4159,36.217,36.639,,1.0562,19.0777
2024-12-02,1.0,,1.6211,1.9558,6.3323,1.4748,0.9316,7.6421,25.266,7.4583,,0.82898,8.1753,,414.95,16703.82,3.8205,89.001,145.9,157.74,1475.53,,,21.5341,4.6851,11.659,1.7842,61.655,4.2905,4.977,,11.527,1.4138,36.207,36.4772,,1.0507,19.1038
2024-12-03,1.0,,1.622,1.9558,6.382,1.4753,0.9309,7.6589,25.224,7.4589,,0.83123,8.1818,,414.65,16749.14,3.8202,89.017,145.7,157.3,1474.9,,,21.3906,4.6989,11.629,1.7873,61.584,4.2973,4.9769,,11.5755,1.414,36.182,36.5294,,1.0512,19.0304
2024-12-04,1.0,,1.6384,1.9558,6.3472,1.4755,0.9305,7.6285,25.196,7.4577,,0.8283,8.167,,414.39,16707.46,3.7891,88.9315,145.3,158.59,1487.28,,,21.3067,4.6716,11.6205,1.7987,61.113,4.2868,4.977,,11.548,1.4135,36.04,36.4667,,1.0492,19.0679
2024-12-05,1.0,,1.6377,1.9558,6.3219,1.4809,0.9305,7.6577,25.146,7.4579,,0.828,8.2027,,411.8,16711.17,3.7981,89.2543,145.5,158.52,1494.61,,,21.386,4.6666,11.66,1.7985,60.946,4.2745,4.9774,,11.5095,1.4133,35.973,36.5975,,1.054,19.0427
2024-12-06,1.0,,1.6506,1.9558,6.3546,1.4882,0.9284,7.6852,25.11,7.4584,,0.82855,8.2314,,414.35,16743.43,3.8074,89.613,145.7,159.25,1502.23,,,21.3595,4.6763,11.7445,1.8113,61.215,4.267,4.9774,,11.523,1.4174,35.97,36.8199,,1.0581,19.1076
2024-12-09,1.0,,1.638,1.9558,6.3852,1.4919,0.9295,7.677,25.093,7.4578,,0.82805,8.2164,,411.25,16779.92,3.7649,89.689,145.9,159.4,1513.49,,,21.304,4.6763,11.7435,1.803,61.297,4.2593,4.972,,11.536,1.4157,35.656,36.7915,,1.0568,18.8315
2024-12-10,1.0,,1.6452,1.9558,6.3811,1.4908,0.9267,7.6354,25.098,7.4578,,0.82555,8.1858,,411.15,16709.98,3.7661,89.3525,145.9,159.74,1507.31,,,21.2298,4.6614,11.7315,1.8083,61.05,4.2678,4.9713,,11.5335,1.4118,35.55,36.6838,,1.0527,18.8204
2024-12-11,1.0,,1.6525,1.9558,6.3431,1.4905,0.928,7.6318,25.117,7.4574,,0.82458,8.1677,,409.48,16740.07,3.7665,89.1495,145.9,160.35,1502.88,,,21.2325,4.6578,11.712,1.818,61.266,4.2643,4.9674,,11.5165,1.4114,35.603,36.638,,1.0507,18.6794
2024-12-12,1.0,,1.6413,1.9558,6.1975,1.4865,0.9319,7.6272,25.065,7.4583,,0.82428,8.1575,,408.45,16747.78,3.745,89.044,145.9,159.6,1500.97,,,21.1588,4.6549,11.654,1.8114,61.185,4.2758,4.9704,,11.5,1.4108,35.512,36.5895,,1.0491,18.5627
2024-12-13,1.0,,1.6488,1.9558,6.3481,1.4954,0.9385,7.651,25.019,7.457,,0.83043,8.1777,,408.9,16850.2,3.7775,89.191,145.9,161.45,1507.58,,,21.2438,4.6805,11.6758,1.8218,61.641,4.2643,4.9732,,11.515,1.417,35.903,36.7584,,1.0518,18.8131
2024-12-16,1.0,,1.651,1.9558,6.3397,1.4959,0.9372,7.6463,25.036,7.4588,,0.82945,8.1625,,409.03,16820.21,3.7767,89.123,145.1,161.73,1509.15,,,21.1635,4.6742,11.716,1.8189,61.706,4.264,4.9763,,11.4541,1.4173,35.782,36.7034,,1.0498,18.7692
2024-12-17,1.0,,1.6547,1.9558,6.4584,1.4995,0.9413,7.6464,25.064,7.459,,0.82648,8.1571,,409.45,16940.06,3.779,89.14,144.7,161.63,1508.13,,,21.1368,4.6885,11.7635,1.8229,61.971,4.2635,4.9753,,11.472,1.4181,35.926,36.7302,,1.0497,19.0296
2024-12-18,1.0,,1.6602,1.9558,6.4544,1.5022,0.9382,7.6463,25.127,7.4606,,0.8252,8.1563,,410.88,16909.32,3.766,89.161,144.9,161.52,1509.48,,,21.1393,4.6917,11.762,1.8303,61.855,4.2578,4.9752,,11.4895,1.4177,35.933,36.7556,,1.0496,18.9602
2024-12-19,1.0,,1.6631,1.9558,6.5335,1.493,0.9319,7.5858,25.127,7.4613,,0.82445,8.0785,,416.05,16957.88,3.7647,88.481,144.7,163.07,1505.3,,,21.1339,4.6835,11.8143,1.8387,61.396,4.25,4.976,,11.4625,1.4131,35.946,36.4565,,1.0395,19.035
2024-12-20,1.0,,1.6674,1.9558,6.3173,1.4946,0.9297,7.5831,25.121,7.4614,,0.82965,8.0755,,414.18,16863.07,3.806,88.355,144.7,162.89,1502.7,,,21.0194,4.6838,11.8685,1.8445,61.1,4.2623,4.9762,,11.476,1.41,35.757,36.5544,,1.039,19.1104
2024-12-23,1.0,,1.6667,1.9558,6.3916,1.4978,0.9336,7.5861,25.165,7.459,,0.82995,8.0757,,414.7,16817.59,3.7938,88.4635,145.1,163.36,1510.56,,,21.0069,4.6665,11.807,1.8429,60.899,4.2753,4.9763,,11.484,1.4103,35.632,36.6032,,1.0393,19.2042
2024-12-24,1.0,,1.6681,1.9558,6.4384,1.4988,0.9358,7.5843,25.135,7.4608,,0.82805,8.0743,,411.73,16843.33,3.8133,88.5275,145.1,163.25,1515.98,,,20.949,4.6642,11.849,1.8429,60.787,4.2715,4.9745,,11.5335,1.4129,35.489,36.6474,,1.0395,19.3293
2024-12-27,1.0,,1.6777,1.9558,6.4586,1.5002,0.9396,7.6169,25.201,7.4602,,0.83098,8.099,,411.45,16922.75,3.8364,89.21,145.1,164.65,1537.65,,,21.1453,4.666,11.8435,1.8508,60.683,4.2753,4.9769,,11.4795,1.4174,35.495,36.7456,,1.0435,19.5259
2024-12-30,1.0,,1.6756,1.9558,6.476,1.5035,0.9435,7.6234,25.226,7.46,,0.8295,8.1065,,411.53,16881.0,3.812,89.2685,143.9,164.57,1539.13,,,21.2847,4.6632,11.8455,1.847,60.411,4.2655,4.9765,,11.4865,1.4166,35.64,36.8914,,1.0444,19.5691
2024-12-31,1.0,,1.6772,1.9558,6.4253,1.4948,0.9412,7.5833,25.185,7.4578,,0.82918,8.0686,,411.35,16820.88,3.7885,88.9335,143.9,163.06,1532.15,,,21.5504,4.6454,11.795,1.8532,60.301,4.275,4.9743,,11.459,1.4164,35.676,36.7372,,1.0389,19.6188
2025-01-02,1.0,,1.6618,1.9558,6.42,1.4885,0.9371,7.5338,25.177,7.4583,,0.83118,8.0261,,412.9,16726.78,3.7676,88.507,143.9,162.04,1515.07,,,21.4375,4.6223,11.7173,1.8402,59.769,4.2753,4.9743,,11.4223,1.4091,35.355,36.4523,,1.0321,19.2719
2025-01-03,1.0,,1.6556,1.9558,6.3478,1.4842,0.9362,7.5371,25.166,7.4599,,0.82993,8.0122,,414.93,16703.85,3.7614,88.3335,144.1,161.77,1512.7,,,21.2331,4.6346,11.713,1.8366,59.835,4.2725,4.9752,,11.4395,1.4113,35.475,36.4248,,1.0299,19.2957
2025-01-06,1.0,,1.6555,1.9558,6.3649,1.4914,0.9396,7.6284,25.154,7.4591,,0.83098,8.1035,,414.68,16834.71,3.7905,89.2605,144.7,163.25,1518.24,,,21.1962,4.7032,11.7095,1.8354,60.369,4.2518,4.9747,,11.4645,1.4168,35.834,36.8305,,1.0426,19.2724
2025-01-07,1.0,,1.6557,1.9558,6.3134,1.4878,0.9426,7.6142,25.137,7.4592,,0.82915,8.0824,,415.73,16794.93,3.7681,89.112,145.5,163.86,1507.35,,,21.1387,4.6639,11.7385,1.8317,60.378,4.2583,4.9744,,11.475,1.415,35.83,36.7432,,1.0393,19.3216
2025-01-08,1.0,,1.66,1.9558,6.3075,1.4803,0.9379,7.5413,25.15,7.4608,,0.83403,8.0018,,416.25,16719.53,3.7798,88.352,145.1,162.94,1503.5,,,21.0093,4.6313,11.738,1.8383,60.192,4.2765,4.9739,,11.5125,1.4096,35.682,36.3952,,1.0286,19.4357
2025-01-09,1.0,,1.663,1.9558,6.2991,1.4831,0.9397,7.5558,25.116,7.4609,,0.83808,8.0189,,413.98,16693.79,3.7713,88.474,144.9,162.56,1504.23,,,21.1013,4.6403,11.7605,1.8417,60.281,4.2723,4.9734,,11.4945,1.4102,35.645,36.4212,,1.0305,19.4534
2025-01-10,1.0,,1.6655,1.9558,6.2397,1.4845,0.9416,7.5542,25.09,7.4606,,0.83693,8.0224,,413.68,16680.99,3.7889,88.6265,145.3,162.86,1511.32,,,21.1258,4.6332,11.757,1.8454,60.242,4.266,4.9735,,11.497,1.4092,35.616,36.4849,,1.0304,19.6165
2025-01-13,1.0,,1.6578,1.9558,6.2109,1.4699,0.9346,7.4771,25.23,7.4605,,0.8416,7.9412,,413.68,16640.94,3.7436,88.4165,144.5,160.22,1497.52,,,21.1803,4.5993,11.709,1.8358,59.851,4.2715,4.9731,,11.5055,1.401,35.464,36.2019,,1.0198,19.5236
2025-01-14,1.0,,1.6601,1.9558,6.2299,1.4744,0.9395,7.5108,25.294,7.4607,,0.84288,7.9761,,412.05,16708.88,3.7185,88.6925,144.9,161.63,1496.39,,,21.1339,4.6154,11.7195,1.8324,60.196,4.2683,4.9749,,11.512,1.4036,35.612,36.3634,,1.0245,19.4143
2025-01-15,1.0,,1.6616,1.9558,6.2377,1.4784,0.9394,7.5515,25.218,7.4611,,0.84313,8.0201,,410.63,16872.43,3.7299,89.0145,144.7,161.75,1503.15,,,21.09,4.634,11.7035,1.8381,60.358,4.2613,4.9742,,11.5015,1.4089,35.762,36.5477,,1.03,19.4319
2025-01-16,1.0,,1.6574,1.9558,6.1984,1.4776,0.9376,7.5311,25.231,7.4609,,0.84258,8.0007,,412.35,16852.5,3.7232,88.943,145.1,160.46,1499.04,,,21.1824,4.625,11.6965,1.8389,60.157,4.2688,4.9754,,11.485,1.4061,35.592,36.4071,,1.0272,19.4048
2025-01-17,1.0,,1.6646,1.9558,6.2518,1.4864,0.9394,7.5474,25.265,7.4608,,0.84453,8.0194,,412.65,16887.38,3.6971,89.198,145.1,160.23,1502.05,,,21.4193,4.6403,11.759,1.8435,60.337,4.2585,4.9765,,11.506,1.4083,35.492,36.6271,,1.0298,19.3288
2025-01-20,1.0,,1.6627,1.9558,6.2688,1.4924,0.9429,7.5431,25.209,7.4611,,0.84588,8.0301,,413.15,16908.13,3.6994,89.2735,145.5,161.36,1497.2,,,21.5304,4.635,11.7665,1.8407,60.334,4.2568,4.9769,,11.4945,1.4077,35.337,36.7135,,1.0316,19.3381
2025-01-21,1.0,,1.6639,1.9558,6.2685,1.4963,0.9427,7.5443,25.178,7.4614,,0.84553,8.0636,,411.48,16921.73,3.7145,89.686,145.9,161.26,1493.41,,,21.4878,4.6353,11.817,1.8406,60.621,4.2538,4.9768,,11.475,1.4078,35.281,36.9008,,1.0357,19.2676
2025-01-22,1.0,,1.6603,1.9558,6.2738,1.4972,0.9449,7.5892,25.139,7.4612,,0.84466,8.1322,,411.08,16928.83,3.6962,90.209,146.5,162.72,1496.01,,,21.4707,4.633,11.7525,1.8387,61.003,4.23,4.9768,,11.467,1.4126,35.334,37.2312,,1.0443,19.2877
